"countryCode","postalCode","city","state","stateShort","countyProvince","countyProvinceShort","community","communityShort","latitude","longitude","accuracy"
"MA","93150","Martil","Tanger-Tetouan-Al Hoceima","01","Tetouan","571","","","35.457","-5.4324","4"
"MA","93200","M'Diq","Tanger-Tetouan-Al Hoceima","01","Tetouan","571","","","35.457","-5.4324","4"
"MA","93250","Oued Laou","Tanger-Tetouan-Al Hoceima","01","Tetouan","571","","","35.4484","-5.0963","4"
"MA","63050","Ahfir","Oriental","02","Berkane","113","","","34.9537","-2.1003","4"
"MA","63072","Arhbal","Oriental","02","Berkane","113","","","34.9537","-2.1003","1"
"MA","63200","Ain Erreggada","Oriental","02","Berkane","113","","","34.9335","-2.23","4"
"MA","63250","Aklim","Oriental","02","Berkane","113","","","34.92","-2.43","4"
"MA","63303","Madagh","Oriental","02","Berkane","113","","","35.0103","-2.337","4"
"MA","63322","Zayest","Oriental","02","Berkane","113","","","34.8418","-2.3554","1"
"MA","63323","Zegzel","Oriental","02","Berkane","113","","","34.8418","-2.3554","4"
"MA","63324","Laatmna","Oriental","02","Berkane","113","","","34.8418","-2.3554","1"
"MA","63600","Saidia","Oriental","02","Berkane","113","","","35.0819","-2.229","4"
"MA","63652","Sidi Bouhouria","Oriental","02","Berkane","113","","","34.9259","-2.3447","1"
"MA","63672","Rislane","Oriental","02","Berkane","113","","","34.7699","-2.4603","4"
"MA","63752","Taforhalt","Oriental","02","Berkane","113","","","34.8078","-2.4109","4"
"MA","61000","Figuig","Oriental","02","Figuig","251","","","31.8329","-2.9572","1"
"MA","61052","Ain Chouater","Oriental","02","Figuig","251","","","31.8329","-2.9572","4"
"MA","61102","Beni Tajjite","Oriental","02","Figuig","251","","","32.2893","-3.4662","4"
"MA","61122","Ait Ahmad Ou Haddou","Oriental","02","Figuig","251","","","32.1716","-3.2636","1"
"MA","61152","Bouanane","Oriental","02","Figuig","251","","","32.0539","-3.0611","4"
"MA","61200","Bouarfa","Oriental","02","Figuig","251","","","32.5338","-1.9621","4"
"MA","61222","Ain Echchair","Oriental","02","Figuig","251","","","32.2672","-2.3553","1"
"MA","61223","Mengoub","Oriental","02","Figuig","251","","","32.2672","-2.3553","4"
"MA","61252","Talsinnt","Oriental","02","Figuig","251","","","32.536","-3.4414","4"
"MA","61272","Anoual Bouchaouen","Oriental","02","Figuig","251","","","32.4457","-2.5863","1"
"MA","61273","Boumeriem","Oriental","02","Figuig","251","","","32.4457","-2.5863","1"
"MA","61302","Tendrara","Oriental","02","Figuig","251","","","33.0496","-2.0002","4"
"MA","64022","Oued El Heimer","Oriental","02","Jerada","275","","","34.449","-1.9006","4"
"MA","64100","Ain Bni Mathar","Oriental","02","Jerada","275","","","34.0097","-2.0324","4"
"MA","64122","Merija","Oriental","02","Jerada","275","","","34.0223","-2.3829","4"
"MA","64123","Ouled Ghziyel","Oriental","02","Jerada","275","","","34.0223","-2.3829","1"
"MA","64152","Ain El Guenfouda","Oriental","02","Jerada","275","","","34.016","-2.2076","1"
"MA","64500","Hassi Blal","Oriental","02","Jerada","275","","","34.3","-2.18","4"
"MA","64550","Jerada","Oriental","02","Jerada","275","","","34.31","-2.16","4"
"MA","64572","El Aouinet","Oriental","02","Jerada","275","","","34.3469","-2.1509","4"
"MA","64573","Guefait","Oriental","02","Jerada","275","","","34.2398","-2.3961","4"
"MA","64850","Touissit","Oriental","02","Jerada","275","","","34.4786","-1.7685","4"
"MA","64872","Tiouli","Oriental","02","Jerada","275","","","34.3668","-1.8371","4"
"MA","64902","Zellidja Boubker","Oriental","02","Jerada","275","","","34.4737","-1.7295","4"
"MA","62022","Aazanen","Oriental","02","Nador","381","","","35.2564","-3.1023","4"
"MA","62023","Bouarg","Oriental","02","Nador","381","","","35.0797","-2.992","1"
"MA","62024","Farkhana","Oriental","02","Nador","381","","","35.2878","-2.9853","4"
"MA","62025","Mechra Klila","Oriental","02","Nador","381","","","34.9892","-2.9208","4"
"MA","62026","Taouima","Oriental","02","Nador","381","","","35.1299","-2.9279","4"
"MA","62050","Bni Ansar","Oriental","02","Nador","381","","","35.0797","-2.992","1"
