RS	11000	Beograd							44.804	20.4651	4
RS	11031	Brograd							44.8249	20.4331	1
RS	11080	Zemun							44.8458	20.4012	4
RS	11130	Kaluđerica							44.7542	20.5541	4
RS	11194	Rušanj							44.6848	20.4499	4
RS	11211	Borča							44.8697	20.4541	4
RS	11212	Ovča							44.8835	20.5334	4
RS	11213	Padinska Skela							44.9429	20.4255	4
RS	11215	Slanci							44.8077	20.5718	4
RS	11223	Beli Potok							44.7063	20.5177	4
RS	11224	Vrčin							44.6685	20.5933	4
RS	11225	Zuce							44.6981	20.5552	4
RS	11226	Pinosava							44.6954	20.483	4
RS	11232	Ripanj							44.6386	20.5214	4
RS	11233	Ralja							44.5722	20.5622	4
RS	11235	Mali Požarevac							44.5633	20.6543	4
RS	11251	Ostružnica							44.7277	20.3185	4
RS	11253	Sremčica							44.6765	20.3923	4
RS	11260	Umka							44.6781	20.3047	4
RS	11261	Mala Moštanica							44.6383	20.306	4
RS	11262	Velika Moštanica							44.6649	20.3539	4
RS	11271	Surčin							44.7931	20.2803	4
RS	11272	Dobanovci							44.8263	20.2249	4
RS	11275	Boljevci							44.7235	20.2235	4
RS	11276	Jakovo							44.7537	20.2601	4
RS	11277	Ugrinovci							44.8763	20.1876	4
RS	11279	Bečmen							44.7798	20.2058	4
RS	11280	Progar							44.7174	20.1605	4
RS	11283	Altina							44.7174	20.1605	1
RS	11300	Smederevo							44.6644	20.9276	4
RS	11306	Grocka							44.6715	20.7165	4
RS	11307	Boleč							44.7265	20.6064	4
RS	11308	Begaljica							44.6336	20.695	4
RS	11309	Leštane							44.7312	20.5757	4
RS	11310	Lipe							44.641	20.9999	4
RS	11311	Radinac							44.6273	20.968	4
RS	11312	Mihajlovac							44.5438	20.9732	4
RS	11313	Mala Krsna							44.5862	21.0074	4
RS	11314	Osipaonica							44.5461	21.0548	4
RS	11315	Saraorci							44.4905	21.0816	4
RS	11316	Golobok							44.4547	21.0041	4
RS	11317	Lozovik							44.4673	21.1015	4
RS	11318	Miloševac							44.4411	21.1108	4
RS	11319	Krnjevo							44.4093	21.0476	4
RS	11320	Velika Plana							44.3339	21.0768	4
RS	11321	Lugavčina							44.5231	21.0708	4
RS	11322	Skobalj							44.5646	21.0331	4
RS	11323	Veliko Orašje							44.3711	21.0879	4
RS	11324	Staro Selo							44.2943	21.0887	4
RS	11325	Markovac							44.2388	21.1071	4
RS	11328	Vodanj							44.6096	20.8526	4
RS	11329	Vranovo							44.601	20.9945	4
RS	11351	Vinča							44.7626	20.6216	4
RS	11400	Mladenovac							44.4386	20.6992	4
RS	11405	Međulužje							44.4092	20.6893	4
RS	11406	Vlaška							44.5003	20.6873	4
RS	11407	Selevac							44.4953	20.873	4
RS	11408	Velika Krsna							44.4784	20.8052	4
RS	11409	Kovačevac							44.44	20.74	4
RS	11411	Ratari							44.3537	20.8298	4
RS	11412	Jagnjilo							44.3774	20.7294	4
RS	11413	Pružatovac							44.4179	20.6279	4
RS	11414	Velika Ivanča							44.4264	20.5803	4
RS	11415	Koraćica							44.451	20.6201	4
RS	11420	Smederevska Palanka							44.3655	20.9588	4
RS	11423	Azanja							44.4331	20.8797	4
RS	11425	Kusadak							44.4002	20.805	4
RS	11426	Meljak							44.6231	20.3692	4
RS	11427	Vranić							44.6024	20.3287	4
RS	11430	Umčari							44.5836	20.7342	4
RS	11431	Kolari							44.5843	20.9014	4
RS	11432	Drugovac							44.5461	20.8316	4
RS	11433	Šepšin							44.5414	20.7045	4
RS	11450	Sopot							44.5197	20.5736	4
RS	11453	Rogača (Sopot)							44.492	20.5135	1
RS	11454	Sibnica							44.4644	20.4533	4
RS	11460	Barajevo							44.6089	20.4547	4
RS	11461	Beljina							44.5153	20.406	4
RS	11462	Veliki Borak							44.5394	20.3505	4
RS	11467	Banatski Dvor							44.5545	20.4037	1
RS	11500	Obrenovac							44.6549	20.2002	4
RS	11504	Barič							44.6507	20.2594	4
RS	11505	Zabrežje							44.6825	20.2025	4
RS	11506	Draževac							44.5958	20.2217	4
RS	11507	Stubline							44.5748	20.1348	4
RS	11508	Grabovac							44.6005	20.0854	4
RS	11509	Skela							44.682	20.0576	4
RS	11550	Lazarevac							44.3853	20.2557	4
RS	11560	Vreoci							44.4434	20.282	4
RS	11561	Dudovica							44.2983	20.2631	4
RS	11562	Junkovac							44.4496	20.3492	4
RS	11563	Veliki Crljeni							44.4722	20.2907	4
RS	11564	Stepojevac							44.5128	20.295	4
RS	11565	Baroševac							44.3986	20.3689	4
RS	11566	Rudovci							44.3736	20.4123	4
RS	11567	Mirosaljci							44.4374	20.4176	4
RS	12000	Požarevac							44.6213	21.1878	4
RS	12206	Bradarac							44.69	21.2282	4
RS	12207	Dubravica							44.6964	21.0802	4
RS	12208	Kostolac							44.735	21.1956	4
RS	12209	Kličevac							44.7593	21.2904	4
RS	12220	Veliko Gradište							44.7633	21.5165	4
RS	12221	Majilovac							44.6917	21.362	4
RS	12222	Braničevo							44.705	21.5383	4
RS	12223	Golubac							44.653	21.632	4
RS	12224	Dobra							44.6357	21.9085	4
RS	12226	Topolovnik							44.7197	21.4423	4
RS	12227	Bare							44.6468	21.3306	4
RS	12229	Vinci							44.711	21.6061	4
RS	12230	Brnjica							44.6524	21.7687	4
RS	12240	Kučevo							44.4775	21.67	4
RS	12242	Neresnica							44.4425	21.7262	4
RS	12253	Srednjevo							44.6449	21.4893	4
RS	12254	Rabrovo							44.5764	21.5138	4
RS	12255	Duboka							44.5222	21.7603	4
RS	12256	Voluja							44.4915	21.765	4
RS	12257	Turija (Kučevo)							44.5672	21.6118	1
RS	12258	Klenje							44.6011	21.5306	4
RS	12300	Petrovac na Mlavi							44.3367	21.4466	1
RS	12304	Ranovac							44.4441	21.4762	4
RS	12304	Kladurovo							44.4369	21.5441	4
RS	12305	Melnica							44.3921	21.5336	4
RS	12306	Veliko Laole							44.3195	21.4312	4
RS	12307	Burovac							44.2728	21.3578	4
RS	12308	Oreškovica							44.3171	21.3251	4
RS	12309	Šetonje							44.2723	21.4744	4
RS	12309	Vezičevo							44.239	21.4302	4
RS	12311	Malo Crniće							44.5561	21.2856	4
RS	12312	Smoljinac							44.6062	21.3461	4
RS	12313	Boževac							44.5418	21.3943	4
RS	12315	Rašanac							44.4609	21.3623	4
RS	12316	Krepoljin							44.2627	21.6045	4
RS	12317	Osanica							44.2813	21.6677	4
RS	12318	Vukovac							44.259	21.7383	4
RS	12320	Žagubica							44.1969	21.7884	4
RS	12321	Laznica							44.2403	21.81	4
RS	12322	Suvi Do							44.2086	21.7275	4
RS	12370	Aleksandrovac							44.4492	21.2131	4
RS	12372	Poljana							44.5322	21.2026	4
RS	12373	Simićevo							44.3933	21.2107	4
RS	12374	Žabari							44.3561	21.215	4
RS	12375	Porodin							44.3171	21.221	4
RS	14000	Valjevo							44.2751	19.8982	4
RS	14000	Lipljan							44.2751	19.8982	3
RS	14201	Brankovina							44.3466	19.8984	4
RS	14202	Rajković							44.2248	20.0131	4
RS	14203	Dračić							44.2157	19.9003	4
RS	14204	Divčibare							44.106	19.9925	4
RS	14205	Lelić							44.2303	19.8293	4
RS	14206	Poćuta							44.2106	19.7327	4
RS	14207	Pecka							44.2932	19.5407	4
RS	14210	Ub							44.4561	20.0739	4
RS	14211	Radljevo							44.4624	20.1906	4
RS	14212	Brgule							44.5234	20.1749	4
RS	14213	Pambukovica							44.4409	19.9231	4
RS	14214	Banjani							44.5377	19.9803	4
RS	14221	Popučke							44.2928	19.9542	4
RS	14222	Divci							44.3013	20.03	4
RS	14223	Slovac							44.3412	20.0719	4
RS	14224	Lajkovac							44.3694	20.1653	4
RS	14225	Bogovađa							44.3275	20.2005	4
RS	14226	Jabučje							44.3694	20.1653	4
RS	14240	Ljig							44.2301	20.2382	4
RS	14242	Mionica							44.2519	20.0817	4
RS	14243	Gornja Toplica							44.223	20.1679	4
RS	14244	Brežđe							44.1726	20.0606	4
RS	14245	Slavkovica							44.1707	20.2457	4
RS	14246	Belanovica							44.2495	20.3961	4
RS	14251	Pričević							44.2797	19.7689	4
RS	14252	Kamenica							44.343	19.7233	4
RS	14253	Osečina							44.3731	19.6014	4
RS	14254	Komirić							44.4123	19.5415	4
RS	14255	Stave							44.2588	19.6916	4
RS	15000	Šabac							44.7467	19.69	4
RS	15211	Mačvanski Pričinović							44.8497	19.6311	4
RS	15212	Drenovac							44.8665	19.7094	4
RS	15213	Orid							44.7103	19.7997	4
RS	15214	Debrc							44.6227	19.9027	4
RS	15215	Provo							44.6696	19.9104	4
RS	15220	Koceljeva							44.4736	19.8117	4
RS	15221	Svileuva							44.5215	19.8279	4
RS	15222	Kamenica							44.4733	19.722	4
RS	15224	Cerovac							44.6771	19.7514	4
RS	15225	Vladimirci							44.6147	19.7853	4
RS	15226	Draginje							44.533	19.7625	4
RS	15227	Donje Crniljevo							44.4677	19.6257	4
RS	15232	Varna							44.6791	19.6515	4
RS	15233	Metlić							44.5731	19.6299	4
RS	15234	Tekeriš							44.5573	19.5297	4
RS	15235	Dobrić							44.7022	19.5793	4
RS	15300	Loznica							44.5312	19.2427	4
RS	15302	Korenita							44.5121	19.2891	4
RS	15303	Tršić							44.495	19.2649	4
RS	15304	Petlovača							44.7222	19.4467	4
RS	15305	Lipolist							44.6978	19.501	4
RS	15306	Prnjavor							44.7006	19.3869	4
RS	15307	Lešnica							44.6525	19.31	4
RS	15308	Jadranska Lešnica							44.5973	19.3521	4
RS	15309	Brezjak							44.5097	19.3413	4
RS	15310	Ribari							44.7096	19.4247	4
RS	15311	Draginac							44.5084	19.4163	4
RS	15312	Zavlaka							44.4565	19.4835	4
RS	15313	Bela Crkva							44.3955	19.4796	4
RS	15314	Krupanj							44.3656	19.3619	4
RS	15315	Zajača							44.4568	19.2443	4
RS	15316	Banja Koviljača							44.5146	19.1528	4
RS	15317	Donja Borina							44.4352	19.179	4
RS	15318	Mali Zvornik							44.3734	19.1065	4
RS	15319	Uzovnica							44.2693	19.3524	4
RS	15320	Ljubovija							44.1894	19.3767	4
RS	15321	Radalj							44.3964	19.1773	4
RS	15322	Velika Reka							44.27	19.2281	4
RS	15323	Donja Orovica							44.22	19.4729	4
RS	15324	Drlače							44.1432	19.4889	4
RS	15341	Lipnički Šor							44.5806	19.2657	4
RS	15342	Rainovača							44.5806	19.2657	1
RS	15350	Bogatić							44.8375	19.4806	4
RS	15352	Zminjak							44.7571	19.4707	4
RS	15353	Majur							44.773	19.648	4
RS	15354	Štitar							44.7941	19.5953	4
RS	15355	Crna Bara							44.8737	19.3948	4
RS	15356	Glušci							44.8902	19.5491	4
RS	15357	Klenje							44.8079	19.4351	4
RS	15358	Badovinci							44.7853	19.3715	4
RS	15359	Dublje							44.8012	19.509	4
RS	15362	Banovo Polje							44.9104	19.4492	4
RS	16000	Leskovac							42.9981	21.9461	4
RS	16201	Manojlovce							43.0143	22.0147	4
RS	16203	Vučje							42.8653	21.9105	4
RS	16204	Miroševce							42.8655	21.8381	4
RS	16205	Bojnik							43.0122	21.721	4
RS	16206	Kosančić							43.0883	21.7779	4
RS	16210	Vlasotince							42.967	22.134	4
RS	16211	Guberevac (Leskovac)							42.9181	22.2328	1
RS	16212	Svođe							42.9773	22.2656	4
RS	16213	Sastav Reka							42.9181	22.2328	1
RS	16215	Crna Trava							42.8099	22.2988	4
RS	16220	Grdelica							42.9016	22.0705	4
RS	16221	Velika Grabovnica							42.9246	22.0114	4
RS	16222	Predejane							42.8328	22.1291	4
RS	16223	Ruplje							42.8395	22.2255	4
RS	16230	Lebane							42.9239	21.7375	4
RS	16231	Turekovac							42.9843	21.8816	4
RS	16232	Bošnjace							42.9463	21.8272	4
RS	16233	Orane							42.9863	21.6278	4
RS	16236	Klajić							42.8237	21.7313	4
RS	16240	Medveđa							42.8431	21.5833	4
RS	16244	Gornji Brestovac							42.8298	21.5432	1
RS	16246	Sijarinska Banja							42.7777	21.6037	4
RS	16247	Tulare							42.7942	21.4605	4
RS	16248	Lece							42.9043	21.5252	4
RS	16251	Pečanjevce							43.1351	21.9164	1
RS	16252	Razgojna							43.1171	21.955	4
RS	16253	Brestovac							43.1532	21.8777	4
RS	17501	Vranje							42.5514	21.9003	4
RS	17507	Vlase							42.6949	21.8628	4
RS	17508	Sveti Ilija							42.4744	22.045	4
RS	17510	Vladičin Han							42.7078	22.0633	4
RS	17511	Priboj Vranjski							42.6057	22.0121	4
RS	17512	Stubal							42.633	22.0334	4
RS	17513	Lepenica							42.6696	22.0304	4
RS	17514	Džep							42.7682	22.0883	4
RS	17520	Bujanovac							42.4592	21.7667	4
RS	17521	Ristovac							42.4666	21.8412	4
RS	17522	Biljača							42.3552	21.7478	4
RS	17523	Preševo							42.3092	21.6492	4
RS	17524	Klenike							42.3897	21.8889	4
RS	17525	Trgovište							42.3528	22.0622	4
RS	17526	Donji Stajevac							42.4012	22.1597	4
RS	17528	Veliki Trnovac							42.4791	21.7399	4
RS	17529	Muhovac							42.5696	21.7542	4
RS	17530	Suvojnica							42.6597	22.1234	4
RS	17530	Surdulica							42.6906	22.1708	4
RS	17531	Jelašnica							42.6404	22.0883	4
RS	17532	Vlasina Okruglica							42.6656	22.3192	4
RS	17533	Vlasina Rid							42.731	22.3219	4
RS	17534	Vlasina Stojkovićevo							42.6647	22.2748	1
RS	17535	Klisura							42.7575	22.4077	4
RS	17537	Božica							42.6151	22.4035	4
RS	17538	Gornja Lisina							42.5579	22.3632	4
RS	17540	Bosilegrad							42.5011	22.4724	4
RS	17541	Vranjska Banja							42.555	21.9922	4
RS	17543	Kriva Feja							42.5591	22.1749	4
RS	17544	Donja Ljubata							42.4892	22.3425	4
RS	17545	Korbevac							42.5894	22.0225	4
RS	17546	Bistar							42.3744	22.4394	4
RS	17547	Donje Tlamino							42.3599	22.4259	4
RS	17561	Radovnica							42.4336	22.2286	4
RS	18000	Niš							43.3247	21.9033	4
RS	18201	Lalinac							43.4446	22.0177	4
RS	18202	Gornja Toponica							43.4014	21.8071	4
RS	18203	Sečanica							43.3737	21.75	4
RS	18204	Gornji Matejevac							43.3647	21.9679	4
RS	18205	Niška Banja							43.2951	22.0057	4
RS	18206	Jelašnica							43.2897	22.0514	4
RS	18207	Malča							43.3343	22.0312	4
RS	18208	Guševac							43.3914	22.2752	4
RS	18209	Medoševac							43.326	21.8616	4
RS	18210	Žitkovac							43.5114	21.6923	4
RS	18211	Trupale							43.3581	21.7936	4
RS	18212	Tešica							43.4631	21.7495	4
RS	18213	Trnjane							43.5384	21.6335	4
RS	18214	Kulina							43.4265	21.6165	4
RS	18215	Veliko Bonjince							43.4528	21.703	1
RS	18216	Korman							43.4528	21.703	1
RS	18217	Ljuberađa							43.4528	21.703	1
RS	18219	Grejač							43.4193	21.7328	4
RS	18220	Aleksinac							43.5417	21.7078	4
RS	18221	Vrćenovica							43.4312	21.6701	4
RS	18222	Veliki Drenovac							43.412	21.7422	4
RS	18223	Draževac							43.45	21.7904	4
RS	18224	Rutevac							43.5908	21.6111	4
RS	18225	Katun Božički							43.5209	21.7001	1
RS	18226	Aleksinački Rudnik							43.5209	21.7001	1
RS	18227	Subotinac							43.6022	21.6935	4
RS	18228	Lužane							43.4808	21.725	4
RS	18229	Mozgovo							43.6589	21.6611	4
RS	18230	Soko Banja							43.6433	21.8711	4
RS	18232	Čitluk							43.6441	22.022	4
RS	18234	Jošanica							43.7282	21.7741	4
RS	18235	Šarbanovac							43.7052	21.882	4
RS	18236	Vrmdža							43.7137	21.8186	4
RS	18237	Dugo Polje							43.6286	21.9523	4
RS	18240	Gadžin Han							43.2228	22.0319	4
RS	18241	Gornji Barbeš							43.1997	21.9508	4
RS	18242	Donji Dušnik							43.1636	22.1044	4
RS	18244	Zaplanjska Toponica							43.1604	21.9239	4
RS	18245	Lički Hanovi							43.1642	22.0396	1
RS	18246	Ravna Dubrava							43.0748	22.1871	4
RS	18250	Novo Selo							43.3179	21.8164	4
RS	18251	Mramor							43.3155	21.7817	4
RS	18252	Merošina							43.2836	21.7204	4
RS	18253	Jugbogdanovac							43.2855	21.7795	1
RS	18254	Donje Međurovo							43.2974	21.8233	4
RS	18255	Pukovac							43.1644	21.8525	4
RS	18257	Balajinac							43.2744	21.7775	4
RS	18258	Jovanovac							43.3453	21.6848	4
RS	18260	Popovac							43.3337	21.8297	4
RS	18262	Ćurlina							43.26	21.8858	4
RS	18300	Pirot							43.1531	22.5861	4
RS	18304	Crnoklište							43.2338	22.4676	4
RS	18306	Visoka Ržana							43.1555	22.8107	4
RS	18307	Krupac							43.1222	22.6724	4
RS	18309	Gnjilan							43.1589	22.5583	4
